,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
822,218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,4680,2,-240,-4.88,4700,4790,4645,235998,1111838290,93112549920,19895844,KSQ
823,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,14600,3,0,0.0,14400,14600,14300,2261,32565800,93002000000,6370000,KSQ
824,013720,KR7013720008,CBI,KOSDAQ,벤처기업부,344,1,2,0.58,340,350,334,1568833,538128377,92997195984,270340686,KSQ
825,089530,KR7089530000,에이티세미콘,KOSDAQ,중견기업부,1625,2,-5,-0.31,1580,1660,1560,1485087,2387111410,92870539125,57151101,KSQ
826,024060,KR7024060006,흥구석유,KOSDAQ,우량기업부,6190,2,-170,-2.67,6190,6250,6140,375408,2319860090,92850000000,15000000,KSQ
827,303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,12650,1,500,4.12,11800,12700,11650,98080,1207060950,92842132350,7339299,KSQ
828,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,11300,1,150,1.35,11000,11350,11000,15679,175271700,92633976100,8197697,KSQ
829,012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,3060,2,-10,-0.33,3000,3085,2980,81032,246058570,92127915720,30107162,KSQ
830,042510,KR7042510008,라온시큐어,KOSDAQ,중견기업부,2380,2,-25,-1.04,2375,2385,2330,80741,190764960,92026855480,38666746,KSQ
831,200470,KR7200470003,에이팩트,KOSDAQ,중견기업부,4975,1,295,6.3,4580,4975,4565,208187,1010481145,91919040275,18476189,KSQ
832,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3060,2,-70,-2.24,3090,3110,3040,118630,363870420,91832362560,30010576,KSQ
833,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7930,2,-140,-1.73,8020,8020,7850,25559,202091930,91523809520,11541464,KSQ
834,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,6100,2,-140,-2.24,6140,6150,6060,5501,33617970,91500000000,15000000,KSQ
835,317850,KR7317850006,대모,KOSDAQ,벤처기업부,10950,1,350,3.3,10350,11100,10350,707094,7642480950,91152399000,8324420,KSQ
836,255440,KR7255440000,야스,KOSDAQ,우량기업부,6980,1,30,0.43,6940,7080,6800,6500,45265300,91144840000,13058000,KSQ
837,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5930,3,0,0.0,5770,5960,5770,28517,167340760,90966200000,15340000,KSQ
838,032790,KR7032790008,BNGT,KOSDAQ,벤처기업부,3080,2,-45,-1.44,3095,3140,3000,450856,1373985345,90965782600,29534345,KSQ
839,239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,3370,2,-80,-2.32,3385,3420,3330,120033,404994165,90921366580,26979634,KSQ
840,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,3040,2,-95,-3.03,3260,3275,3015,1719606,5419418045,90869637120,29891328,KSQ
841,104620,KR7104620000,노랑풍선,KOSDAQ,관리종목(소속부없음),5760,2,-80,-1.37,5700,5810,5670,24689,141524600,90703272960,15747096,KSQ
842,024810,KR7024810004,이화전기,KOSDAQ,벤처기업부,736,1,1,0.14,735,750,719,504641,369157499,90533921120,123008045,KSQ
843,049430,KR7049430002,코메론,KOSDAQ,우량기업부,10000,2,-100,-0.99,9930,10100,9820,17708,176464440,90480000000,9048000,KSQ
844,226440,KR7226440006,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0,0.0,0,0,0,0,0,90418067280,59096776,KSQ
845,052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3920,1,45,1.16,3850,4120,3850,959844,3844629355,90160000000,23000000,KSQ
846,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3630,2,-50,-1.36,3600,3645,3575,56069,202877375,90036229470,24803369,KSQ
847,023460,KR7023460009,CNH,KOSDAQ,중견기업부,2410,1,60,2.55,2320,2420,2320,20768,49362170,89652000000,37200000,KSQ
848,164060,KR7164060006,이루다,KOSDAQ,벤처기업부,5110,1,50,0.99,4990,5120,4920,77354,390599115,89188989540,17453814,KSQ
849,272110,KR7272110008,케이엔제이,KOSDAQ,벤처기업부,11200,2,-100,-0.88,10800,11250,10800,14937,164908700,88988424000,7945395,KSQ
850,037230,KR7037230000,한국팩키지,KOSDAQ,중견기업부,2985,1,30,1.02,2960,3055,2955,367729,1104622105,88953976095,29800327,KSQ
851,196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),3550,1,30,0.85,3470,3575,3450,44612,156843250,88622547900,24964098,KSQ
852,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5850,1,20,0.34,5680,5920,5630,122578,705126770,88480641600,15124896,KSQ
853,015710,KR7015710007,코콤,KOSDAQ,우량기업부,5040,1,435,9.45,4715,5580,4710,4129169,21741208055,88353720000,17530500,KSQ
854,056700,KR7056700008,신화인터텍,KOSDAQ,우량기업부,3030,2,-30,-0.98,2990,3040,2970,259136,777005285,88279325730,29135091,KSQ
855,024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6650,1,10,0.15,6530,6660,6520,18320,121151190,88269287050,13273577,KSQ
856,312610,KR7312610009,에이에프더블류,KOSDAQ,벤처기업부,4350,1,180,4.32,4100,4390,4035,465024,1995836840,88117462800,20256888,KSQ
857,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,4230,1,165,4.06,4100,4475,4065,4849427,20957138935,88054835580,20816746,KSQ
858,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,3545,2,-365,-9.34,3705,3710,3395,978329,3432925220,87995273290,24822362,KSQ
859,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,4990,2,-30,-0.6,4935,5030,4900,20967,103991720,87911160330,17617467,KSQ
860,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6660,2,-70,-1.04,6640,6700,6540,10577,69940460,87863901480,13192778,KSQ
861,003310,KR7003310000,대주산업,KOSDAQ,중견기업부,2475,2,-90,-3.51,2450,2495,2420,1029547,2537030235,87596066250,35392350,KSQ
862,090410,KR7090410002,덕신하우징,KOSDAQ,중견기업부,1900,1,255,15.5,1615,1925,1600,6527826,11859403005,87559780500,46084095,KSQ
863,006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),3260,0,0,0.0,0,0,0,0,0,87531000000,26850000,KSQ
864,247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,20150,1,100,0.5,19600,20650,19550,40465,814603350,87529988000,4343920,KSQ
865,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4365,2,-30,-0.68,4270,4430,4250,37207,161273950,87509389050,20047970,KSQ
866,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,4625,1,10,0.22,4520,4655,4435,74894,344182520,87353952125,18887341,KSQ
867,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,9370,2,-50,-0.53,9150,9380,9090,27449,252623190,87194802540,9305742,KSQ
868,067170,KR7067170001,오텍,KOSDAQ,우량기업부,5650,1,50,0.89,5510,5670,5470,118045,658605440,86962568250,15391605,KSQ
869,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,7260,1,300,4.31,6840,7330,6800,135084,966977080,86938863000,11975050,KSQ
870,198440,KR7198440000,고려시멘트,KOSDAQ,우량기업부,2715,1,15,0.56,2620,2725,2620,256264,689215770,86825591400,31979960,KSQ
871,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5300,2,-40,-0.75,5270,5410,5210,112680,600233790,86680440000,16354800,KSQ
872,317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,5250,2,-110,-2.05,5230,5350,5210,61612,324195480,86516907750,16479411,KSQ
873,041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,7270,2,-40,-0.55,7180,7440,7180,9157,65958940,86500372010,11898263,KSQ
874,276730,KR7276730009,제주맥주,KOSDAQ,기술성장기업부,1510,2,-20,-1.31,1485,1525,1480,28692,43279680,86336773210,57176671,KSQ
875,033200,KR7033200007,모아텍,KOSDAQ,중견기업부,6020,1,20,0.33,6000,6070,5960,5037,30257240,86273733700,14331185,KSQ
876,173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,7260,1,250,3.57,6850,7310,6810,319451,2267209140,86106721800,11860430,KSQ
877,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,2315,2,-35,-1.49,2280,2335,2270,83443,191962010,85921843105,37115267,KSQ
878,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1055,2,-15,-1.4,1040,1060,1035,446114,468228350,85855431580,81379556,KSQ
879,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,3090,2,-90,-2.83,3060,3155,3060,62644,193827575,85574694840,27694076,KSQ
880,104200,KR7104200001,NHN벅스,KOSDAQ,중견기업부,5770,2,-170,-2.86,5800,5870,5720,68900,397278250,85554963500,14827550,KSQ
881,027580,KR7027580000,상보,KOSDAQ,중견기업부,1445,2,-15,-1.03,1440,1455,1430,68474,98484810,85516948155,59181279,KSQ
882,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,8750,1,20,0.23,8650,8790,8500,36617,317773820,85300215000,9748596,KSQ
883,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,85164598100,27472451,KSQ
884,208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,3315,2,-75,-2.21,3350,3390,3265,104262,346257535,85125175590,25678786,KSQ
885,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1890,3,0,0.0,1880,1930,1850,85827,161931880,84949177950,44946655,KSQ
886,369370,KR7369370002,블리츠웨이,KOSDAQ,벤처기업부,2015,2,-20,-0.98,1945,2035,1945,25734,51086780,84547824270,41959218,KSQ
887,018700,KR7018700005,바른손,KOSDAQ,중견기업부,2405,2,-10,-0.41,2380,2420,2375,43679,104353940,84463015585,35119757,KSQ
888,096690,KR7096690003,에이루트,KOSDAQ,투자주의환기종목(소속부없음),524,2,-1,-0.19,518,550,514,1281559,683783141,84355588752,160983948,KSQ
889,263540,KR7263540007,어스앤에어로스페이스,KOSDAQ,투자주의환기종목(소속부없음),10900,0,0,0.0,0,0,0,0,0,84297842300,7733747,KSQ
890,064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,1005,2,-15,-1.47,1010,1015,1000,64503,64925640,84165852585,83747117,KSQ
891,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,7590,3,0,0.0,7570,7620,7500,15184,115031830,84147134610,11086579,KSQ
892,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,3760,2,-20,-0.53,3700,3775,3685,15014,56250750,83758053280,22276078,KSQ
893,001840,KR7001840008,이화공영,KOSDAQ,중견기업부,4225,1,50,1.2,4060,4255,4060,41930,174861595,83679336000,19805760,KSQ
894,039020,KR7039020003,이건홀딩스,KOSDAQ,우량기업부,3705,2,-50,-1.33,3670,3740,3630,26992,99269870,83676346845,22584709,KSQ
895,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,9010,2,-70,-0.77,8890,9110,8810,32246,289361810,83537305210,9271621,KSQ
896,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,5870,2,-110,-1.84,5750,5970,5740,56967,333566590,83533017390,14230497,KSQ
897,039830,KR7039830005,오로라,KOSDAQ,우량기업부,7740,2,-50,-0.64,7730,7740,7570,4915,37646680,83304768600,10762890,KSQ
898,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5140,2,-100,-1.91,5030,5150,5000,195630,993730980,83286401200,16203580,KSQ
899,290380,KR7290380005,대유,KOSDAQ,중견기업부,3365,2,-65,-1.9,3375,3405,3345,45413,152900130,83161304380,24713612,KSQ
900,389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,2550,1,20,0.79,2465,2600,2430,298474,759637160,83150259750,32607945,KSQ
901,214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,1430,2,-25,-1.72,1440,1470,1420,226781,324555965,82968535650,58019955,KSQ
902,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,8450,2,-30,-0.35,8430,8580,8340,36133,303978120,82734642900,9791082,KSQ
903,065950,KR7065950008,웰크론,KOSDAQ,우량기업부,2930,1,5,0.17,2910,2950,2880,31570,91964750,82717714860,28231302,KSQ
904,367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,10000,1,30,0.3,9710,10100,9710,10148,101087410,82697070000,8269707,KSQ
905,382800,KR7382800001,지앤비에스엔지니어링,KOSDAQ,벤처기업부,11050,1,250,2.31,10750,11350,10600,69746,771319150,82634585150,7478243,KSQ
906,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,5440,2,-80,-1.45,5430,5480,5090,90223,482169590,82280000000,15125000,KSQ
907,060230,KR7060230000,소니드,KOSDAQ,중견기업부,3840,2,-40,-1.03,3840,3850,3785,63282,241491335,82228074240,21413561,KSQ
908,900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),2440,2,-35,-1.41,2475,2475,2415,109652,267458055,82156105400,33670535,KSQ
909,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3040,2,-25,-0.82,3060,3060,3000,86312,261800580,82017996160,26979604,KSQ
910,093640,KR7093640001,다믈멀티미디어,KOSDAQ,벤처기업부,4490,2,-25,-0.55,4515,4515,4415,36735,163491535,81934817610,18248289,KSQ
911,013810,KR7013810007,스페코,KOSDAQ,중견기업부,5580,2,-70,-1.24,5840,5900,5540,794348,4560000170,81777522600,14655470,KSQ
912,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,4520,2,-25,-0.55,4450,4545,4445,13599,61029130,81612351600,18055830,KSQ
913,159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,230,2,-1,-0.43,222,234,216,3662164,836059162,81454672270,354150749,KSQ
914,290520,KR7290520006,신도기연,KOSDAQ,우량기업부,5110,1,70,1.39,4945,5510,4920,1748425,9185016345,81399039820,15929362,KSQ
915,031860,KR7031860000,엔에스엔,KOSDAQ,중견기업부,957,2,-21,-2.15,978,978,938,413475,396325892,81002027469,84641617,KSQ
916,065130,KR7065130007,탑엔지니어링,KOSDAQ,우량기업부,5070,2,-20,-0.39,4910,5090,4910,5388,27031805,80999622990,15976257,KSQ
917,080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,2355,2,-40,-1.67,2330,2370,2320,14424,33887720,80830358850,34322870,KSQ
918,069510,KR7069510006,에스텍,KOSDAQ,중견기업부,7320,2,-180,-2.4,7560,7560,7310,11825,86697700,79861200000,10910000,KSQ
919,149980,KR7149980005,하이로닉,KOSDAQ,벤처기업부,5630,2,-40,-0.71,5500,5650,5460,42572,237164890,79405632600,14104020,KSQ
920,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3840,2,-75,-1.92,3910,3910,3805,4276,16511725,79211520000,20628000,KSQ
921,291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,7950,2,-490,-5.81,8130,8180,7930,476425,3832927320,79161425400,9957412,KSQ
922,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,12000,2,-50,-0.41,11950,12200,11800,16728,200088700,78910488000,6575874,KSQ
923,260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,5130,2,-70,-1.35,5150,5150,5070,14701,75353980,78627617730,15327021,KSQ
924,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),3955,2,-70,-1.74,3955,3990,3905,17227,68105585,78577410030,19867866,KSQ
925,049480,KR7049480007,오픈베이스,KOSDAQ,중견기업부,2500,3,0,0.0,2440,2515,2425,100425,249516580,78555957500,31422383,KSQ
926,123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,510,0,0,0.0,0,0,0,0,0,78477245010,153876951,KSQ
927,016600,KR7016600009,큐캐피탈,KOSDAQ,중견기업부,440,2,-4,-0.9,437,441,433,346405,151317599,78428729280,178247112,KSQ
928,053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,5300,2,-120,-2.21,5390,5390,5250,27749,147249920,78401855900,14792803,KSQ
929,170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,9700,1,30,0.31,9640,9890,9300,9084,86423570,78228220500,8064765,KSQ
930,376290,KR7376290003,씨유테크,KOSDAQ,중견기업부,4430,1,185,4.36,4200,4430,4150,33241,144096355,78222725000,17657500,KSQ
931,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,8520,1,30,0.35,8340,8580,8040,88396,744114250,78222631200,9181060,KSQ
932,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,8480,2,-220,-2.53,8550,8620,8470,17076,145459240,78017899520,9200224,KSQ
933,114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,9170,2,-130,-1.4,9220,9270,9110,5875,54026690,77959195160,8501548,KSQ
934,014570,KR7014570006,고려제약,KOSDAQ,우량기업부,7080,2,-40,-0.56,7010,7090,6970,9088,63728320,77880000000,11000000,KSQ
935,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,4375,1,45,1.04,4240,4630,4215,18813,81835950,77646983750,17747882,KSQ
936,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,2210,2,-30,-1.34,2180,2265,2170,571183,1266857630,77615909410,35120321,KSQ
937,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,7360,2,-90,-1.21,7200,7450,7140,16124,118078500,77500800000,10530000,KSQ
938,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,1975,2,-35,-1.74,1970,2020,1970,252856,503070795,77450375500,39215380,KSQ
939,270520,KR7270520000,지엔원에너지,KOSDAQ,벤처기업부,2480,1,45,1.85,2420,2580,2360,2408673,5964214630,77398091840,31208908,KSQ
940,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,2355,2,-40,-1.67,2350,2390,2325,47971,112594195,77371699875,32854225,KSQ
941,264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,2660,2,-35,-1.3,2695,2730,2640,26385,70532755,77208287520,29025672,KSQ
942,222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,7230,2,-260,-3.47,7380,7410,7150,15490,112385480,77199264900,10677630,KSQ
943,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1295,2,-20,-1.52,1290,1305,1280,46739,60019685,77161922320,59584496,KSQ
944,222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1795,1,5,0.28,1735,1815,1730,201450,359022535,77070572340,42936252,KSQ
945,019990,KR7019990001,에너토크,KOSDAQ,중견기업부,7890,1,130,1.68,7570,8080,7570,113815,901186430,76975534320,9756088,KSQ
946,075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,4180,2,-90,-2.11,4120,4220,4120,448583,1866968105,76912000000,18400000,KSQ
947,091590,KR7091590000,남화토건,KOSDAQ,우량기업부,6540,2,-60,-0.91,6520,7020,6420,108759,736239470,76779600000,11740000,KSQ
948,037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,4960,1,170,3.55,4740,4970,4700,192520,935320240,76731200000,15470000,KSQ
949,193250,KR7193250008,와이제이엠게임즈,KOSDAQ,중견기업부,1335,2,-15,-1.11,1305,1370,1290,120408,159624245,76666080960,57427776,KSQ
950,049830,KR7049830003,승일,KOSDAQ,중견기업부,12500,1,250,2.04,12150,12700,11900,55156,681571550,76651400000,6132112,KSQ
951,069540,KR7069540003,라이트론,KOSDAQ,벤처기업부,2935,2,-25,-0.84,2860,2970,2860,17994,52275760,76491840860,26061956,KSQ
952,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,9260,1,20,0.22,9240,9490,9140,36670,340905850,76487600000,8260000,KSQ
953,057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,1645,1,50,3.13,1580,1660,1555,932489,1492414165,76409188975,46449355,KSQ
954,171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,5510,2,-10,-0.18,5510,5540,5380,23759,129603330,76236674070,13836057,KSQ
955,100660,KR7100660000,서암기계공업,KOSDAQ,중견기업부,6030,1,140,2.38,5710,6090,5710,353585,2114604910,75978000000,12600000,KSQ
956,106080,KR7106080005,하이소닉,KOSDAQ,관리종목(소속부없음),5650,0,0,0.0,0,0,0,0,0,75931762500,13439250,KSQ
957,092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4065,1,55,1.37,3865,4325,3860,1178795,4911238285,75904997040,18672816,KSQ
958,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1570,1,15,0.96,1535,1575,1525,40494,63026670,75877415480,48329564,KSQ
959,293580,KR7293580007,나우IB,KOSDAQ,벤처기업부,7910,1,40,0.51,7700,8040,7690,3678,28767060,75754070000,9577000,KSQ
960,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,4675,2,-10,-0.21,4555,4725,4555,31399,145254135,75478637025,16145163,KSQ
961,022220,KR7022220008,TKG애강,KOSDAQ,우량기업부,1455,2,-20,-1.36,1450,1475,1440,396335,577589755,75361112445,51794579,KSQ
962,352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,5530,2,-30,-0.54,5560,5620,5420,4777,26249860,75319379730,13620141,KSQ
963,007370,KR7007370000,진양제약,KOSDAQ,중견기업부,6270,1,10,0.16,6260,6270,6200,9654,60065090,75240000000,12000000,KSQ
964,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,4940,2,-90,-1.79,5030,5030,4815,4504,22120420,74942270000,15170500,KSQ
965,044960,KR7044960003,이글벳,KOSDAQ,중견기업부,5920,2,-20,-0.34,5890,5930,5850,65557,385131660,74839947360,12641883,KSQ
966,307930,KR7307930008,컴퍼니케이,KOSDAQ,벤처기업부,4790,2,-30,-0.62,4780,4805,4745,6701,31981945,74771900000,15610000,KSQ
967,065440,KR7065440000,이루온,KOSDAQ,벤처기업부,2740,1,10,0.37,2680,2775,2635,715806,1953678925,74733554800,27275020,KSQ
968,124500,KR7124500000,아이티센,KOSDAQ,중견기업부,3750,2,-70,-1.83,3760,3810,3685,69484,259906290,74652498750,19907333,KSQ
969,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,4660,2,-40,-0.85,4625,4725,4590,156482,728647075,74560000000,16000000,KSQ
970,052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,6560,2,-90,-1.35,6580,6600,6410,5741,37279850,74328985280,11330638,KSQ
971,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,2665,2,-15,-0.56,2695,2730,2660,891007,2392841035,74196435560,27841064,KSQ
972,068330,KR7068330000,일신바이오,KOSDAQ,투자주의환기종목(소속부없음),1675,2,-20,-1.18,1665,1695,1650,52998,88954305,74062034500,44216140,KSQ
973,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),772,2,-20,-2.53,783,784,770,137523,106644983,74027882108,95891039,KSQ
974,175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,3895,2,-105,-2.63,3965,3975,3835,36311,142268815,74011454015,19001657,KSQ
975,177350,KR7177350006,베셀,KOSDAQ,중견기업부,5970,1,340,6.04,5530,6060,5430,1586854,9387134930,73990950180,12393794,KSQ
976,087600,KR7087600003,픽셀플러스,KOSDAQ,벤처기업부,9060,2,-50,-0.55,9020,9090,8710,18847,168220500,73989015480,8166558,KSQ
977,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8210,2,-20,-0.24,8140,8230,8090,1038,8454900,73890000000,9000000,KSQ
978,347770,KR7347770000,핌스,KOSDAQ,벤처기업부,9420,2,-120,-1.26,9320,9530,9250,16390,153493730,73650401880,7818514,KSQ
979,250000,KR7250000007,보라티알,KOSDAQ,중견기업부,10900,2,-300,-2.68,11000,11250,10850,72704,803601200,73582989700,6750733,KSQ
980,007770,KR7007770001,한일화학,KOSDAQ,우량기업부,20950,1,50,0.24,20450,21250,20350,38594,805984900,73534500000,3510000,KSQ
981,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1375,2,-5,-0.36,1370,1380,1365,103194,141600230,73432403000,53405384,KSQ
982,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2345,2,-15,-0.64,2345,2360,2335,24237,56668145,73348359210,31278618,KSQ
983,109960,KR7109960005,에이프로젠 H&G,KOSDAQ,중견기업부,409,1,4,0.99,405,415,400,158105,64140354,73086343753,178695217,KSQ
984,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6050,2,-100,-1.63,6080,6090,5900,1200,7180460,73084000000,12080000,KSQ
985,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,11900,2,-50,-0.42,11500,12200,11500,32332,384095500,72918630400,6127616,KSQ
986,050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,10800,2,-100,-0.92,10600,10850,10600,7978,85408200,72910800000,6751000,KSQ
987,228340,KR7228340006,동양파일,KOSDAQ,중견기업부,3645,1,145,4.14,3465,3940,3420,2008413,7582027570,72900000000,20000000,KSQ
988,032540,KR7032540007,TJ미디어,KOSDAQ,중견기업부,5230,1,20,0.38,5200,5290,5150,27526,143454890,72862315070,13931609,KSQ
989,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,1970,2,-65,-3.19,1985,2035,1880,197451,389679510,72852302080,36980864,KSQ
990,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,1660,2,-15,-0.9,1645,1670,1640,7324,12102910,72849471840,43885224,KSQ
991,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1340,2,-90,-6.29,1430,1430,1335,164885,223782635,72750002980,54291047,KSQ
992,170790,KR7170790000,파이오링크,KOSDAQ,벤처기업부,10600,2,-150,-1.4,10600,10700,10500,10365,109773250,72677098000,6856330,KSQ
993,068940,KR7068940006,셀피글로벌,KOSDAQ,중견기업부,1890,1,10,0.53,1855,1915,1835,263730,495762555,72312528330,38260597,KSQ
994,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4595,2,-35,-0.76,4630,4630,4525,7401,33837620,72154779550,15702890,KSQ
995,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,6990,2,-80,-1.13,6980,7040,6860,9910,69087930,72105435870,10315513,KSQ
996,265740,KR7265740001,엔에프씨,KOSDAQ,벤처기업부,8040,1,20,0.25,8020,8100,7950,3816,30615310,71811672000,8931800,KSQ
997,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,849,2,-43,-4.82,879,917,848,3817755,3380110001,71695943631,84447519,KSQ
998,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,3675,1,35,0.96,3555,3725,3550,261285,952699100,71679048525,19504503,KSQ
999,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,10300,2,-250,-2.37,10300,10750,10200,1082004,11349929650,71498480000,6941600,KSQ
1000,014190,KR7014190003,원익큐브,KOSDAQ,우량기업부,2015,3,0,0.0,1990,2015,1955,72490,144246495,71330810590,35399906,KSQ
1001,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6190,1,20,0.32,6090,6340,6070,62478,387779700,71308800000,11520000,KSQ
1002,335810,KR7335810008,프리시젼바이오,KOSDAQ,기술성장기업부,6160,2,-60,-0.96,6190,6190,6080,6580,40370450,71306472160,11575726,KSQ
1003,257370,KR7257370007,명성티엔에스,KOSDAQ,투자주의환기종목(소속부없음),9210,0,0,0.0,0,0,0,0,0,71157896760,7726156,KSQ
1004,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,4190,2,-135,-3.12,4225,4240,4000,83416,347970090,71127034940,16975426,KSQ
1005,291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,8370,2,-450,-5.1,8680,8760,8340,141442,1200312600,71062354620,8490126,KSQ
