,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
0,005930,KR7005930003,삼성전자,KOSPI,,59000,2,-600,-1.01,58600,59200,58100,11611113,679857307900,352217170450000,5969782550,STK
1,373220,KR7373220003,LG에너지솔루션,KOSPI,,589000,1,20000,3.51,560000,590000,557000,289712,167775504000,137826000000000,234000000,STK
2,207940,KR7207940008,삼성바이오로직스,KOSPI,,870000,2,-3000,-0.34,857000,876000,852000,30380,26189208000,61921380000000,71174000,STK
3,000660,KR7000660001,SK하이닉스,KOSPI,,83000,2,-1500,-1.78,82600,83500,81900,1771763,146538801500,60424196295000,728002365,STK
4,006400,KR7006400006,삼성SDI,KOSPI,,739000,1,14000,1.93,710000,741000,709000,248598,180307332000,50816987670000,68764530,STK
5,051910,KR7051910008,LG화학,KOSPI,,681000,1,9000,1.34,660000,682000,659000,180708,121633949000,48073385583000,70592343,STK
6,005935,KR7005931001,삼성전자우,KOSPI,,52900,2,-1200,-2.22,52900,53100,52600,524916,27733554900,43530706430000,822886700,STK
7,005380,KR7005380001,현대차,KOSPI,,161500,2,-3500,-2.12,162500,163000,160500,727499,117414647000,34507412200500,213668187,STK
8,035420,KR7035420009,NAVER,KOSPI,,168500,2,-5500,-3.16,168500,170500,166000,750647,126118204000,27642270822500,164049085,STK
9,000270,KR7000270009,기아,KOSPI,,64600,2,-1600,-2.42,65000,65600,64200,1513606,97916774000,26186472216200,405363347,STK
10,068270,KR7068270008,셀트리온,KOSPI,,185000,2,-2500,-1.33,183000,186000,181000,231036,42433812000,26046495210000,140791866,STK
11,028260,KR7028260008,삼성물산,KOSPI,,120500,1,1500,1.26,117000,121000,116500,258097,30765659500,22519893260500,186887081,STK
12,035720,KR7035720002,카카오,KOSPI,,49850,2,-2450,-4.68,50800,51200,49700,2853939,143360991050,22199284800850,445321661,STK
13,005490,KR7005490008,POSCO홀딩스,KOSPI,,261500,1,3000,1.16,253500,262000,252500,397517,101913419250,22115376645000,84571230,STK
14,012330,KR7012330007,현대모비스,KOSPI,,220000,1,1000,0.46,216500,221500,215500,191662,41979358500,20742720680000,94285094,STK
15,105560,KR7105560007,KB금융,KOSPI,,47350,2,-550,-1.15,47300,47500,46400,649146,30532421750,19361276169800,408897068,STK
16,055550,KR7055550008,신한지주,KOSPI,,35450,2,-550,-1.53,35400,35500,34750,1222253,42912068950,18183514943950,512934131,STK
17,096770,KR7096770003,SK이노베이션,KOSPI,,186500,1,3000,1.63,179000,192000,177000,822123,152806894000,17244827686000,92465564,STK
18,003670,KR7003670007,포스코케미칼,KOSPI,,212500,1,14500,7.32,192000,213500,192000,1321321,271353298500,16460934250000,77463220,STK
19,034730,KR7034730002,SK,KOSPI,,219500,1,1000,0.46,215000,220000,215000,65891,14347434000,16275777715500,74149329,STK
20,066570,KR7066570003,LG전자,KOSPI,,82400,2,-1300,-1.55,81900,82800,81000,442746,36226867000,13484579873600,163647814,STK
21,032830,KR7032830002,삼성생명,KOSPI,,67300,3,0,0.0,67000,67600,65900,124833,8340515300,13460000000000,200000000,STK
22,033780,KR7033780008,KT&G,KOSPI,,93900,2,-600,-0.63,94000,94300,92500,192060,17946655600,12891765468300,137292497,STK
23,003550,KR7003550001,LG,KOSPI,,81200,1,100,0.12,80100,81500,78700,115031,9192258400,12772840631600,157300993,STK
24,086790,KR7086790003,하나금융지주,KOSPI,,41000,2,-200,-0.49,40650,41050,40250,544947,22184945050,12132042516000,295903476,STK
25,010130,KR7010130003,고려아연,KOSPI,,593000,2,-28000,-4.51,600000,600000,560000,174068,100195402000,11778852694000,19863158,STK
26,017670,KR7017670001,SK텔레콤,KOSPI,,50400,1,100,0.2,50100,50500,49700,223016,11171147650,11029190457600,218833144,STK
27,015760,KR7015760002,한국전력,KOSPI,,16700,2,-50,-0.3,16550,16800,16500,721067,12004267150,10720800085900,641964077,STK
28,010950,KR7010950004,S-Oil,KOSPI,,89600,2,-2300,-2.5,91700,91700,89500,244608,22120887800,10087418163200,112582792,STK
29,329180,KR7329180004,현대중공업,KOSPI,,112500,1,500,0.45,109000,113000,109000,111048,12343114000,9986975550000,88773116,STK
30,018260,KR7018260000,삼성에스디에스,KOSPI,,126000,1,500,0.4,123000,127000,122500,59427,7429079000,9749602800000,77377800,STK
31,000810,KR7000810002,삼성화재,KOSPI,,203000,2,-1000,-0.49,202000,204000,199000,42503,8547356000,9617091911000,47374837,STK
32,034020,KR7034020008,두산에너빌리티,KOSPI,,14950,1,550,3.82,14150,15500,14000,17546262,262581366850,9542705093350,638308033,STK
33,323410,KR7323410001,카카오뱅크,KOSPI,,19950,2,-300,-1.48,19600,20400,18800,7504986,147384815700,9508847043150,476633937,STK
34,009830,KR7009830001,한화솔루션,KOSPI,,48900,2,-250,-0.51,48050,49250,47550,1199935,58411056150,9353518503300,191278497,STK
35,030200,KR7030200000,KT,KOSPI,,35750,2,-350,-0.97,35650,35900,35300,484778,17259052550,9334747136000,261111808,STK
36,259960,KR7259960003,크래프톤,KOSPI,,184500,2,-9500,-4.9,187500,188500,182500,147958,27376448000,9053792302500,49072045,STK
37,011200,KR7011200003,HMM,KOSPI,,18450,2,-550,-2.89,18700,18750,18300,1656424,30702751400,9022778701200,489039496,STK
38,009150,KR7009150004,삼성전기,KOSPI,,120500,2,-500,-0.41,118500,121500,117000,303645,36150995000,9000590368000,74693696,STK
39,036570,KR7036570000,엔씨소프트,KOSPI,,385500,2,-15000,-3.75,392500,394500,383000,66407,25701951500,8463275481000,21954022,STK
40,003490,KR7003490000,대한항공,KOSPI,,22900,1,50,0.22,22050,23100,22050,954767,21638749450,8432253136900,368220661,STK
41,316140,KR7316140003,우리금융지주,KOSPI,,11450,2,-150,-1.29,11400,11500,11300,1806078,20581713600,8336293286050,728060549,STK
42,051900,KR7051900009,LG생활건강,KOSPI,,522000,2,-13000,-2.43,523000,529000,520000,34896,18278166000,8152698834000,15618197,STK
43,024110,KR7024110009,기업은행,KOSPI,,10350,2,-150,-1.43,10300,10450,10300,336167,3479966650,7703511075450,744300587,STK
44,011070,KR7011070000,LG이노텍,KOSPI,,282000,2,-6000,-2.08,281000,284000,278000,186824,52433423000,6674124174000,23667107,STK
45,086280,KR7086280005,현대글로비스,KOSPI,,172000,2,-1500,-0.86,173000,174000,170000,49828,8559635000,6450000000000,37500000,STK
46,097950,KR7097950000,CJ제일제당,KOSPI,,426000,2,-1500,-0.35,425000,429000,421500,20888,8886353500,6413083236000,15054186,STK
47,302440,KR7302440003,SK바이오사이언스,KOSPI,,80200,2,-3400,-4.07,82100,82200,79200,340943,27433250100,6158080489200,76784046,STK
48,090430,KR7090430000,아모레퍼시픽,KOSPI,,97600,2,-4900,-4.78,99200,101000,96600,371772,36693968400,5708893278400,58492759,STK
49,383220,KR7383220001,F&F,KOSPI,,143500,2,-3000,-2.05,143000,145500,142000,73273,10511859500,5497065262500,38307075,STK
50,011170,KR7011170008,롯데케미칼,KOSPI,,158500,2,-1500,-0.94,155000,162000,155000,104090,16507810500,5432653911500,34275419,STK
51,009540,KR7009540006,한국조선해양,KOSPI,,74900,2,-100,-0.13,73700,75000,73100,96787,7183530600,5300906388400,70773116,STK
52,402340,KR7402340004,SK스퀘어,KOSPI,,36550,2,-650,-1.75,37400,38800,36200,699774,26079552050,5170639720050,141467571,STK
53,352820,KR7352820005,하이브,KOSPI,,125000,2,-2000,-1.57,123500,129000,120500,224060,27970201000,5169173375000,41353387,STK
54,028050,KR7028050003,삼성엔지니어링,KOSPI,,25850,1,1500,6.16,23900,26200,23850,3337315,85342172850,5066600000000,196000000,STK
55,377300,KR7377300009,카카오페이,KOSPI,,37850,2,-1150,-2.95,38000,38450,36150,943372,35145695200,5022028726450,132682397,STK
56,035250,KR7035250000,강원랜드,KOSPI,,23050,1,100,0.44,22650,23200,22650,303724,6966830800,4931328525000,213940500,STK
57,032640,KR7032640005,LG유플러스,KOSPI,,11250,2,-100,-0.88,11200,11300,11100,419755,4704279900,4911877811250,436611361,STK
58,267250,KR7267250009,HD현대,KOSPI,,61400,3,0,0.0,60700,61700,60300,71028,4338855800,4850175419000,78993085,STK
59,047810,KR7047810007,한국항공우주,KOSPI,,48950,1,450,0.93,47950,49350,47200,597302,29120420550,4771406487650,97475107,STK
60,326030,KR7326030004,SK바이오팜,KOSPI,,59500,2,-700,-1.16,59100,60100,58500,57669,3413290900,4659638375000,78313250,STK
61,010140,KR7010140002,삼성중공업,KOSPI,,5260,1,50,0.96,5140,5280,5110,1449804,7536270350,4628800000000,880000000,STK
62,034220,KR7034220004,LG디스플레이,KOSPI,,12900,2,-300,-2.27,12850,13200,12750,829158,10731989600,4615822530000,357815700,STK
63,088980,KR7088980008,맥쿼리인프라,KOSPI,,10900,2,-150,-1.36,10850,11000,10800,338806,3701164600,4412816462300,404845547,STK
64,000100,KR7000100008,유한양행,KOSPI,,59300,2,-1000,-1.66,59500,60000,59100,107469,6387957800,4342626526800,73231476,STK
65,078930,KR7078930005,GS,KOSPI,,46350,2,-50,-0.11,45450,46500,45450,74959,3455326700,4306627770300,92915378,STK
66,000720,KR7000720003,현대건설,KOSPI,,38550,1,1500,4.05,36100,38550,36100,906944,34297938300,4292764740750,111355765,STK
67,018880,KR7018880005,한온시스템,KOSPI,,7890,2,-80,-1.0,7810,7920,7770,346758,2716866460,4211682000000,533800000,STK
68,011790,KR7011790003,SKC,KOSPI,,107000,1,3500,3.38,101500,108000,101000,206532,21735349000,4051907886000,37868298,STK
69,005830,KR7005830005,DB손해보험,KOSPI,,56900,2,-700,-1.22,57200,57200,55700,112932,6397415900,4028520000000,70800000,STK
70,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,32450,2,-3100,-8.72,35400,35450,32250,897438,29663323400,4019745989050,123875069,STK
71,361610,KR7361610009,SK아이이테크놀로지,KOSPI,,56100,2,-3900,-6.5,57100,57300,54200,1456390,80745846800,3999794911200,71297592,STK
72,021240,KR7021240007,코웨이,KOSPI,,54100,2,-1000,-1.81,54400,54900,53000,133429,7165128600,3992559387900,73799619,STK
73,011780,KR7011780004,금호석유,KOSPI,,135000,2,-2500,-1.82,135000,137500,133000,48019,6496971000,3957432120000,29314312,STK
74,271560,KR7271560005,오리온,KOSPI,,99200,2,-1300,-1.29,99400,100500,98800,62109,6181091700,3921984294400,39536132,STK
75,004020,KR7004020004,현대제철,KOSPI,,29250,2,-150,-0.51,28800,29350,28650,216277,6277232600,3903289211250,133445785,STK
76,251270,KR7251270005,넷마블,KOSPI,,45200,2,-2350,-4.94,46200,46400,44900,182129,8299454800,3885098290400,85953502,STK
77,006800,KR7006800007,미래에셋증권,KOSPI,,6270,2,-130,-2.03,6320,6350,6180,488377,3042680770,3858033878160,615316408,STK
78,010620,KR7010620003,현대미포조선,KOSPI,,92200,1,1100,1.21,89200,92600,89200,151950,13873625000,3682666137800,39942149,STK
79,000060,KR7000060004,메리츠화재,KOSPI,,32200,1,150,0.47,31900,32600,31100,59114,1875600700,3663812600000,113783000,STK
80,004990,KR7004990008,롯데지주,KOSPI,,34750,1,850,2.51,33450,34850,33400,137275,4705387900,3645595985750,104909237,STK
81,012450,KR7012450003,한화에어로스페이스,KOSPI,,71000,1,400,0.57,70400,72600,69600,866615,61779461100,3594730000000,50630000,STK
82,029780,KR7029780004,삼성카드,KOSPI,,30750,1,100,0.33,30650,30900,30400,42052,1289547400,3562660898250,115858891,STK
83,241560,KR7241560002,두산밥캣,KOSPI,,35400,1,850,2.46,33750,35450,33750,207714,7159334800,3548820476400,100249166,STK
84,036460,KR7036460004,한국가스공사,KOSPI,,35100,1,250,0.72,34400,35200,34350,117848,4112601800,3240186300000,92313000,STK
85,282330,KR7282330000,BGF리테일,KOSPI,,185000,1,1500,0.82,185000,188500,182000,18796,3467816500,3197522610000,17283906,STK
86,137310,KR7137310009,에스디바이오센서,KOSPI,,30750,1,50,0.16,30100,31800,29900,329438,10076941450,3175594104750,103271353,STK
87,307950,KR7307950006,현대오토에버,KOSPI,,115000,1,1000,0.88,112000,115000,111500,14884,1686178000,3153757930000,27423982,STK
88,128940,KR7128940004,한미약품,KOSPI,,250500,2,-6000,-2.34,254000,254000,248500,22646,5668874500,3085651735500,12317971,STK
89,001450,KR7001450006,현대해상,KOSPI,,33400,2,-400,-1.18,33350,33700,32750,188578,6248854100,2985960000000,89400000,STK
90,005940,KR7005940002,NH투자증권,KOSPI,,8910,2,-130,-1.44,8960,8970,8840,287355,2554684470,2955143356110,331665921,STK
91,020150,KR7020150009,일진머티리얼즈,KOSPI,,63400,1,900,1.44,60800,63500,60600,218375,13635151600,2923426939000,46110835,STK
92,003410,KR7003410008,쌍용C&E,KOSPI,,5770,3,0,0.0,5710,5790,5650,182546,1045191220,2907269863150,503859595,STK
93,005387,KR7005382007,현대차2우B,KOSPI,,78600,2,-1600,-2.0,79100,79400,78600,60246,4751745400,2867756448600,36485451,STK
94,138040,KR7138040001,메리츠금융지주,KOSPI,,22400,1,200,0.9,21550,22600,21300,146483,3218658500,2857608812800,127571822,STK
95,016360,KR7016360000,삼성증권,KOSPI,,31650,2,-550,-1.71,31650,31800,31350,137377,4339369700,2826345000000,89300000,STK
96,071050,KR7071050009,한국금융지주,KOSPI,,49950,2,-450,-0.89,49350,50500,48850,134029,6636749250,2783513300400,55725992,STK
97,007070,KR7007070006,GS리테일,KOSPI,,26500,1,450,1.73,26000,26950,25750,136220,3596036500,2775024933000,104717922,STK
98,030000,KR7030000004,제일기획,KOSPI,,23950,2,-700,-2.84,24500,24600,23800,143543,3446015450,2755237338750,115041225,STK
99,064350,KR7064350002,현대로템,KOSPI,,24900,1,100,0.4,24300,25050,24050,1226485,30342491750,2717643095700,109142293,STK
100,047050,KR7047050000,포스코인터내셔널,KOSPI,,21700,1,150,0.7,21150,22100,21050,427105,9252605600,2677240733300,123375149,STK
101,180640,KR7180640005,한진칼,KOSPI,,40050,2,-200,-0.5,39800,40250,38900,63279,2504566700,2673809929800,66761796,STK
102,112610,KR7112610001,씨에스윈드,KOSPI,,60000,1,200,0.33,58200,60300,58100,94228,5601942900,2530284180000,42171403,STK
103,023530,KR7023530009,롯데쇼핑,KOSPI,,88500,2,-1100,-1.23,87700,89100,87000,38917,3423169000,2503554817500,28288755,STK
104,008770,KR7008770000,호텔신라,KOSPI,,63000,2,-1500,-2.33,63500,63800,63000,279324,17649723000,2472631623000,39248121,STK
105,051915,KR7051911006,LG화학우,KOSPI,,319500,1,4000,1.27,306000,320000,306000,10672,3359352000,2456571600000,7688800,STK
106,204320,KR7204320006,HL만도,KOSPI,,51600,2,-400,-0.77,50800,52500,50800,181954,9399354300,2422987392000,46957120,STK
107,010060,KR7010060002,OCI,KOSPI,,101500,2,-2000,-1.93,101500,103000,100500,231086,23443425500,2420711156500,23849371,STK
108,052690,KR7052690005,한전기술,KOSPI,,63300,1,5100,8.76,57000,68600,57000,4617073,297700302300,2419326000000,38220000,STK
109,008560,KR7008560005,메리츠증권,KOSPI,,3760,2,-75,-1.96,3780,3810,3670,982904,3665883225,2405311777040,639710579,STK
110,139480,KR7139480008,이마트,KOSPI,,86000,2,-500,-0.58,85400,86500,85200,41090,3526346600,2397320434000,27875819,STK
111,012750,KR7012750006,에스원,KOSPI,,61300,2,-300,-0.49,60700,62100,59800,46750,2848584100,2329349611400,37999178,STK
112,079550,KR7079550000,LIG넥스원,KOSPI,,104000,1,1000,0.97,101500,106500,100000,203903,21227738000,2288000000000,22000000,STK
113,028670,KR7028670008,팬오션,KOSPI,,4200,2,-220,-4.98,4350,4355,4180,2913241,12341846525,2245191950400,534569512,STK
114,008930,KR7008930000,한미사이언스,KOSPI,,32300,2,-350,-1.07,32100,32650,31500,45933,1472896150,2216544993200,68623684,STK
